courier_id,accept_date,region_id,task_count,avg_delivery_duration_min,avg_distance_km,delivery_hour_mode,high_load,task_count_c,hour_bin,duration_trimmed
3028,2023-07-31,46,27,55.03703703703704,1.7544792664817876,8,1,2,Morning,55.03703703703704
3028,2023-08-01,46,27,51.48148148148148,1.8434140098278167,11,1,2,Morning,51.48148148148148
3028,2023-08-02,46,27,43.44444444444444,1.8703394462981424,8,1,2,Morning,43.44444444444444
3028,2023-08-03,46,34,43.3235294117647,1.8722764742439817,16,1,9,Afternoon,43.3235294117647
3028,2023-08-04,46,28,52.464285714285715,1.6921924728757083,10,1,3,Morning,52.464285714285715
3028,2023-08-06,46,24,66.20833333333333,1.7589744635549953,10,0,-1,Morning,66.20833333333333
3028,2023-08-07,46,30,49.36666666666667,1.6734866864068718,15,1,5,Afternoon,49.36666666666667
3028,2023-08-08,46,20,51.4,1.7525900407007342,8,0,-5,Morning,51.4
3028,2023-08-09,46,30,63.266666666666666,1.6771290469470455,8,1,5,Morning,63.266666666666666
3028,2023-08-10,46,41,52.609756097560975,1.7895819574590504,11,1,16,Morning,52.609756097560975
3028,2023-08-11,46,43,50.06976744186046,1.8064653229153673,13,1,18,Afternoon,50.06976744186046
3028,2023-08-12,46,32,48.78125,1.825417388078547,16,1,7,Afternoon,48.78125
3028,2023-08-13,46,33,64.54545454545455,1.7815061326673658,16,1,8,Afternoon,64.54545454545455
3028,2023-08-14,46,34,43.44117647058823,1.8170187829612168,16,1,9,Afternoon,43.44117647058823
3028,2023-08-15,46,34,54.3235294117647,1.8724762723717714,8,1,9,Morning,54.3235294117647
3028,2023-08-16,46,34,72.76470588235294,1.8521088419118006,9,1,9,Morning,72.76470588235294
3028,2023-08-17,46,24,47.166666666666664,1.828206360844762,15,0,-1,Afternoon,47.166666666666664
3028,2023-08-18,46,29,56.44827586206897,1.8326133955241748,15,1,4,Afternoon,56.44827586206897
3028,2023-08-19,46,20,75.35,1.8335590034443494,8,0,-5,Morning,75.35
3028,2023-08-21,46,34,50.1764705882353,1.803811658006635,15,1,9,Afternoon,50.1764705882353
3028,2023-08-22,46,33,49.75757575757576,1.8814012426414786,8,1,8,Morning,49.75757575757576
3028,2023-08-23,46,33,55.666666666666664,1.7889280596572743,15,1,8,Afternoon,55.666666666666664
3028,2023-08-24,46,30,47.4,1.8996870635114556,16,1,5,Afternoon,47.4
3028,2023-08-25,46,32,55.5,1.923160586801642,15,1,7,Afternoon,55.5
3028,2023-08-26,46,33,58.333333333333336,1.8378355706497607,15,1,8,Afternoon,58.333333333333336
3028,2023-08-29,46,29,49.93103448275862,1.8425602950543083,14,1,4,Afternoon,49.93103448275862
3028,2023-08-30,46,24,73.16666666666667,1.7948206759378647,8,0,-1,Morning,73.16666666666667
3028,2023-08-31,46,33,60.78787878787879,1.8834623137290838,11,1,8,Morning,60.78787878787879
3028,2023-09-01,46,21,70.0952380952381,1.744225808942315,16,0,-4,Afternoon,70.0952380952381
3028,2023-09-02,46,34,59.44117647058823,1.8099506600170607,8,1,9,Morning,59.44117647058823
3028,2023-09-03,46,26,63.19230769230769,1.921809738887319,9,1,1,Morning,63.19230769230769
3028,2023-09-04,46,37,53.729729729729726,1.7919932531629932,17,1,12,Afternoon,53.729729729729726
3028,2023-09-05,46,38,54.578947368421055,1.7530946100462008,16,1,13,Afternoon,54.578947368421055
3028,2023-09-06,46,23,75.43478260869566,1.7780608967101734,11,0,-2,Morning,75.43478260869566
3028,2023-09-07,46,35,78.68571428571428,1.8201326977941616,17,1,10,Afternoon,78.68571428571428
3028,2023-09-08,46,41,49.853658536585364,1.871371356516087,17,1,16,Afternoon,49.853658536585364
3028,2023-09-09,46,41,55.390243902439025,1.7921316827024896,16,1,16,Afternoon,55.390243902439025
3031,2023-05-18,44,2,41.0,0.046767410180329955,10,0,-23,Morning,41.0
3031,2023-05-19,44,3,51.333333333333336,0.062035273596378095,9,0,-22,Morning,51.333333333333336
3031,2023-05-20,44,5,120.6,0.035028656257819105,11,0,-20,Morning,120.6
3031,2023-05-21,44,3,66.33333333333333,0.035704872202409595,10,0,-22,Morning,66.33333333333333
3031,2023-05-22,44,2,68.0,0.04210417242066839,12,0,-23,Afternoon,68.0
3031,2023-05-24,44,3,71.66666666666667,0.09784160200428828,8,0,-22,Morning,71.66666666666667
3031,2023-05-25,44,1,41.0,0.0626783807434486,9,0,-24,Morning,41.0
3031,2023-05-26,44,2,80.0,0.048009710070042406,10,0,-23,Morning,80.0
3031,2023-05-27,44,1,51.0,0.11552455713785682,9,0,-24,Morning,51.0
3031,2023-05-28,44,2,239.0,0.0420687777246328,9,0,-23,Morning,239.0
3031,2023-05-29,44,2,53.0,0.030477609491706942,10,0,-23,Morning,53.0
3031,2023-05-30,44,3,68.0,0.3177997478679939,8,0,-22,Morning,68.0
3031,2023-05-31,44,7,38.285714285714285,0.31577332608483094,17,0,-18,Afternoon,38.285714285714285
3031,2023-06-02,44,15,62.46666666666667,0.49585295606713997,10,0,-10,Morning,62.46666666666667
3031,2023-06-03,44,12,79.0,0.5149052533101638,15,0,-13,Afternoon,79.0
3031,2023-06-04,44,13,102.07692307692308,0.29886032350908753,10,0,-12,Morning,102.07692307692308
3031,2023-06-05,44,14,50.0,0.36125880771340485,16,0,-11,Afternoon,50.0
3031,2023-06-06,44,14,56.357142857142854,0.39283850197818054,10,0,-11,Morning,56.357142857142854
3031,2023-06-07,44,12,45.75,0.3339211202421641,16,0,-13,Afternoon,45.75
3031,2023-06-08,44,8,73.625,0.31238483430976277,9,0,-17,Morning,73.625
3031,2023-06-09,44,13,99.23076923076923,0.6639438202322919,13,0,-12,Afternoon,99.23076923076923
3031,2023-06-10,44,12,177.91666666666666,0.5199053131419117,11,0,-13,Morning,177.91666666666666
3031,2023-06-11,44,16,82.8125,0.3454488311387434,16,0,-9,Afternoon,82.8125
3031,2023-06-12,44,13,127.84615384615384,0.2894023527958814,13,0,-12,Afternoon,127.84615384615384
3031,2023-06-13,44,12,69.25,0.4397375765304771,9,0,-13,Morning,69.25
3031,2023-06-14,44,14,80.21428571428571,0.4243416846141156,10,0,-11,Morning,80.21428571428571
3031,2023-06-15,44,25,62.6,0.5329754510548574,16,0,0,Afternoon,62.6
3031,2023-06-16,44,15,131.46666666666667,0.4830941027738785,9,0,-10,Morning,131.46666666666667
3031,2023-06-17,44,15,129.0,0.6213856785558464,11,0,-10,Morning,129.0
3031,2023-06-18,44,11,100.27272727272727,0.37794184467177167,16,0,-14,Afternoon,100.27272727272727
3031,2023-06-19,44,25,64.76,0.7449082208832443,15,0,0,Afternoon,64.76
3031,2023-06-20,44,11,39.09090909090909,0.2909762756945446,16,0,-14,Afternoon,39.09090909090909
3031,2023-06-21,44,12,71.0,0.37702213090119335,15,0,-13,Afternoon,71.0
3031,2023-06-22,44,12,56.583333333333336,0.4600160997134952,9,0,-13,Morning,56.583333333333336
3031,2023-06-23,44,27,105.33333333333333,0.44249471203554513,9,1,2,Morning,105.33333333333333
3031,2023-06-24,44,17,53.94117647058823,0.4920499028774433,15,0,-8,Afternoon,53.94117647058823
3031,2023-06-25,44,22,72.04545454545455,0.5000777946190493,10,0,-3,Morning,72.04545454545455
3031,2023-06-26,44,28,58.25,0.5011165141809631,8,1,3,Morning,58.25
3031,2023-06-27,44,28,75.10714285714286,0.4509767315632104,9,1,3,Morning,75.10714285714286
3031,2023-06-28,44,27,82.77777777777777,0.4570736635234574,15,1,2,Afternoon,82.77777777777777
3031,2023-06-29,44,23,81.26086956521739,0.404722911325918,16,0,-2,Afternoon,81.26086956521739
3031,2023-06-30,44,14,40.857142857142854,0.43838230806626066,15,0,-11,Afternoon,40.857142857142854
3031,2023-07-01,44,27,53.925925925925924,0.4104944032957966,16,1,2,Afternoon,53.925925925925924
3031,2023-07-02,44,25,47.0,0.48821023520767426,16,0,0,Afternoon,47.0
3031,2023-07-03,44,26,57.92307692307692,0.4326973719005976,15,1,1,Afternoon,57.92307692307692
3031,2023-07-04,44,40,54.975,0.492385991017027,16,1,15,Afternoon,54.975
3031,2023-07-05,44,28,64.57142857142857,0.42604676087753063,15,1,3,Afternoon,64.57142857142857
3031,2023-07-06,44,25,47.88,0.38492902790740835,10,0,0,Morning,47.88
3031,2023-07-07,44,26,53.53846153846154,0.5388165140442113,8,1,1,Morning,53.53846153846154
3031,2023-07-08,44,27,72.5925925925926,0.44476667875090026,10,1,2,Morning,72.5925925925926
3031,2023-07-09,44,28,47.392857142857146,0.42886265369264537,16,1,3,Afternoon,47.392857142857146
3031,2023-07-10,44,30,56.53333333333333,0.41842323536587384,10,1,5,Morning,56.53333333333333
3031,2023-07-11,44,28,84.07142857142857,0.4501929412854101,8,1,3,Morning,84.07142857142857
3031,2023-07-12,44,23,73.73913043478261,0.4503168608763826,17,0,-2,Afternoon,73.73913043478261
3031,2023-07-13,44,15,61.93333333333333,0.49054201355490773,8,0,-10,Morning,61.93333333333333
3031,2023-07-14,44,25,77.96,0.6327741138303219,10,0,0,Morning,77.96
3031,2023-07-15,44,12,85.58333333333333,0.4488028504056752,9,0,-13,Morning,85.58333333333333
3035,2023-10-04,84,1,4.0,0.3534211243233384,18,0,-24,Evening,17.333333333333332
3035,2023-10-06,84,1,44.0,0.06939813895867086,15,0,-24,Afternoon,44.0
3035,2023-10-07,84,5,26.0,0.981196768420649,16,0,-20,Afternoon,26.0
3035,2023-10-09,84,2,16.5,0.08046910724066779,11,0,-23,Morning,17.333333333333332
3035,2023-10-13,84,2,10.5,0.3244200391419354,17,0,-23,Afternoon,17.333333333333332
3035,2023-10-15,84,2,14.5,0.6987024433115592,16,0,-23,Afternoon,17.333333333333332
3035,2023-10-16,84,4,27.75,1.336021593395685,17,0,-21,Afternoon,27.75
3035,2023-10-17,84,1,9.0,0.0848943863906561,11,0,-24,Morning,17.333333333333332
3035,2023-10-18,84,1,10.0,0.0510582379752647,20,0,-24,Evening,17.333333333333332
3035,2023-10-25,84,1,3.0,0.0670771233895469,17,0,-24,Afternoon,17.333333333333332
3035,2023-10-29,84,1,4.0,1.173682502912612,20,0,-24,Evening,17.333333333333332
3035,2023-10-30,84,1,285.0,0.10769090785362098,11,0,-24,Morning,285.0
3041,2023-05-25,77,1,424.0,1.075237787562615,12,0,-24,Afternoon,424.0
3041,2023-06-01,77,2,187.0,0.7493363812737244,12,0,-23,Afternoon,187.0
3041,2023-06-03,77,3,218.0,0.9342474542939838,10,0,-22,Morning,218.0
3041,2023-06-04,77,5,195.6,0.7060578846664235,11,0,-20,Morning,195.6
3041,2023-06-05,77,5,229.6,1.1955560158096596,10,0,-20,Morning,229.6
3041,2023-06-06,77,10,148.1,0.9624359872825217,9,0,-15,Morning,148.1
3041,2023-06-07,77,11,135.1818181818182,0.8743114965410428,9,0,-14,Morning,135.1818181818182
3041,2023-06-08,77,17,90.6470588235294,0.8844499452062861,12,0,-8,Afternoon,90.6470588235294
3041,2023-06-09,77,16,92.5625,1.499000703105144,16,0,-9,Afternoon,92.5625
3041,2023-06-10,77,9,108.0,2.694991973841358,12,0,-16,Afternoon,108.0
3041,2023-06-11,77,15,64.86666666666666,2.6721110843312643,12,0,-10,Afternoon,64.86666666666666
3041,2023-06-12,77,8,134.125,2.3189597280398724,15,0,-17,Afternoon,134.125
3041,2023-06-13,77,18,84.5,1.663371701622808,19,0,-7,Evening,84.5
3041,2023-06-14,77,15,85.06666666666666,2.1941534603409294,12,0,-10,Afternoon,85.06666666666666
3041,2023-06-15,77,10,119.0,2.1661162990399796,14,0,-15,Afternoon,119.0
3041,2023-06-16,77,24,81.375,1.6371403612580775,10,0,-1,Morning,81.375
3041,2023-06-17,77,17,162.0,1.8233362524679841,13,0,-8,Afternoon,162.0
3041,2023-06-18,77,11,156.45454545454547,0.8019146909051552,13,0,-14,Afternoon,156.45454545454547
3041,2023-06-19,77,11,158.0,0.7857159270719,11,0,-14,Morning,158.0
3041,2023-06-20,77,10,101.6,0.7370450984547376,9,0,-15,Morning,101.6
3041,2023-06-21,77,20,123.15,2.2756798630061956,11,0,-5,Morning,123.15
3041,2023-06-22,77,15,73.86666666666666,1.1696129314105124,10,0,-10,Morning,73.86666666666666
3041,2023-06-23,77,16,128.0625,3.169325904838953,9,0,-9,Morning,128.0625
3041,2023-06-24,77,14,112.0,2.920059069179435,15,0,-11,Afternoon,112.0
3041,2023-06-25,77,16,81.5,2.788629019303194,16,0,-9,Afternoon,81.5
3041,2023-06-26,77,12,65.08333333333333,1.5514248400662274,9,0,-13,Morning,65.08333333333333
3041,2023-06-27,77,16,68.5625,3.8112742569039955,16,0,-9,Afternoon,68.5625
3041,2023-06-28,77,20,60.45,3.349765531716014,16,0,-5,Afternoon,60.45
3041,2023-06-29,77,12,67.33333333333333,4.784567571572176,16,0,-13,Afternoon,67.33333333333333
3041,2023-06-30,77,19,62.89473684210526,3.5133140602004334,16,0,-6,Afternoon,62.89473684210526
3041,2023-07-01,77,14,54.357142857142854,4.154685053182882,16,0,-11,Afternoon,54.357142857142854
3041,2023-07-02,77,19,87.89473684210526,2.7765818738915384,14,0,-6,Afternoon,87.89473684210526
3041,2023-07-03,77,18,45.166666666666664,3.4926321765804027,17,0,-7,Afternoon,45.166666666666664
3041,2023-07-04,77,19,46.526315789473685,2.8779679951264874,11,0,-6,Morning,46.526315789473685
3041,2023-07-05,77,24,54.666666666666664,2.7769512260790363,16,0,-1,Afternoon,54.666666666666664
3041,2023-07-06,77,19,51.73684210526316,2.285177374804406,16,0,-6,Afternoon,51.73684210526316
3041,2023-07-07,77,26,66.84615384615384,3.051984288762223,16,1,1,Afternoon,66.84615384615384
3041,2023-07-08,77,18,67.5,2.7123921051691524,16,0,-7,Afternoon,67.5
3041,2023-07-09,77,14,75.78571428571429,4.871598865066873,16,0,-11,Afternoon,75.78571428571429
3041,2023-07-10,77,23,74.26086956521739,2.348744213588507,16,0,-2,Afternoon,74.26086956521739
3041,2023-07-11,77,20,76.85,2.6004577130635536,16,0,-5,Afternoon,76.85
3041,2023-07-12,77,22,84.72727272727273,2.9382107643862385,17,0,-3,Afternoon,84.72727272727273
3041,2023-07-13,77,19,66.3157894736842,2.5924093700164907,9,0,-6,Morning,66.3157894736842
3041,2023-07-14,77,21,52.23809523809524,1.9776342341805546,18,0,-4,Evening,52.23809523809524
3041,2023-07-15,77,25,75.8,2.355371577788019,12,0,0,Afternoon,75.8
3041,2023-07-16,77,30,60.9,1.6722562566834784,11,1,5,Morning,60.9
3041,2023-07-17,77,17,63.0,2.940481097907718,11,0,-8,Morning,63.0
3041,2023-07-18,77,19,57.63157894736842,2.9885523406388415,16,0,-6,Afternoon,57.63157894736842
3041,2023-07-19,77,20,56.6,3.186946837747835,16,0,-5,Afternoon,56.6
3041,2023-07-20,77,20,66.95,3.185482126756659,11,0,-5,Morning,66.95
3041,2023-07-21,77,20,78.55,2.7361850564434156,16,0,-5,Afternoon,78.55
3041,2023-07-22,77,18,57.5,0.8414247676072679,16,0,-7,Afternoon,57.5
3041,2023-07-23,77,17,64.0,2.8823148145867448,16,0,-8,Afternoon,64.0
3041,2023-07-24,77,21,45.19047619047619,1.6176671579311463,15,0,-4,Afternoon,45.19047619047619
3041,2023-07-25,77,23,58.69565217391305,2.8901998682308596,16,0,-2,Afternoon,58.69565217391305
3041,2023-07-26,77,21,84.9047619047619,2.257402006206755,16,0,-4,Afternoon,84.9047619047619
3041,2023-07-27,77,24,52.625,2.3550913585130613,17,0,-1,Afternoon,52.625
3041,2023-07-28,77,26,45.42307692307692,2.0184897240442456,10,1,1,Morning,45.42307692307692
3041,2023-07-29,77,21,72.0952380952381,1.8429338336683045,16,0,-4,Afternoon,72.0952380952381
3041,2023-07-30,77,17,56.11764705882353,1.2567873053034824,16,0,-8,Afternoon,56.11764705882353
3041,2023-07-31,77,19,56.78947368421053,2.0125378326620624,10,0,-6,Morning,56.78947368421053
3041,2023-08-01,77,10,51.8,3.1319136015209574,18,0,-15,Evening,51.8
3041,2023-08-02,77,23,44.73913043478261,2.409434465058527,12,0,-2,Afternoon,44.73913043478261
3041,2023-08-03,77,20,61.65,2.672210751050142,9,0,-5,Morning,61.65
3041,2023-08-04,77,22,57.81818181818182,2.4739955980863773,16,0,-3,Afternoon,57.81818181818182
3041,2023-08-05,77,9,46.0,2.9931331556030067,18,0,-16,Evening,46.0
3041,2023-08-06,77,20,37.95,1.1866136863886856,14,0,-5,Afternoon,37.95
3041,2023-08-07,77,21,75.66666666666667,1.8720253895985262,14,0,-4,Afternoon,75.66666666666667
3041,2023-08-08,77,21,62.42857142857143,2.194357162986029,16,0,-4,Afternoon,62.42857142857143
3041,2023-08-09,77,20,71.05,1.2368956199121028,12,0,-5,Afternoon,71.05
3041,2023-08-10,77,25,77.72,1.4788823273655498,17,0,0,Afternoon,77.72
3041,2023-08-11,77,20,73.9,1.3422524105116405,12,0,-5,Afternoon,73.9
3041,2023-08-12,77,22,93.18181818181819,1.824059586320014,13,0,-3,Afternoon,93.18181818181819
3041,2023-08-13,77,19,88.57894736842105,2.10917816085581,12,0,-6,Afternoon,88.57894736842105
3041,2023-08-14,77,20,53.4,2.0474143297578236,12,0,-5,Afternoon,53.4
3041,2023-08-15,77,18,60.55555555555556,1.386560094326673,16,0,-7,Afternoon,60.55555555555556
3041,2023-08-16,77,20,82.4,0.875078881348086,16,0,-5,Afternoon,82.4
3041,2023-08-17,77,22,60.5,0.8720236727817319,9,0,-3,Morning,60.5
3041,2023-08-18,77,17,68.6470588235294,0.8197075347579892,16,0,-8,Afternoon,68.6470588235294
3041,2023-08-19,77,17,68.05882352941177,1.5842854510367612,9,0,-8,Morning,68.05882352941177
3041,2023-08-20,77,12,78.83333333333333,1.8875135270781958,16,0,-13,Afternoon,78.83333333333333
3041,2023-08-21,77,16,58.125,1.6245364545248646,18,0,-9,Evening,58.125
3041,2023-08-22,77,21,68.57142857142857,1.4213096796276607,16,0,-4,Afternoon,68.57142857142857
3041,2023-08-23,77,21,72.04761904761905,1.9140265556513374,13,0,-4,Afternoon,72.04761904761905
3041,2023-08-24,77,19,66.57894736842105,1.4452548794665807,16,0,-6,Afternoon,66.57894736842105
3041,2023-08-25,77,16,92.9375,0.9047551964313189,9,0,-9,Morning,92.9375
3041,2023-08-26,77,22,52.5,0.8530171401821416,13,0,-3,Afternoon,52.5
3041,2023-08-27,77,18,53.05555555555556,1.4457144705334601,18,0,-7,Evening,53.05555555555556
3041,2023-08-29,77,19,96.3157894736842,0.8155686218741008,9,0,-6,Morning,96.3157894736842
3041,2023-08-30,77,17,52.23529411764706,0.9995650520318001,13,0,-8,Afternoon,52.23529411764706
3041,2023-08-31,77,15,56.2,1.0208424408605679,12,0,-10,Afternoon,56.2
3041,2023-09-01,77,23,76.43478260869566,0.7662847516187599,13,0,-2,Afternoon,76.43478260869566
3041,2023-09-02,77,20,37.05,0.8076977133806327,16,0,-5,Afternoon,37.05
3041,2023-09-03,77,20,61.25,1.718607544922228,9,0,-5,Morning,61.25
3041,2023-09-04,77,21,78.66666666666667,1.347563336486204,12,0,-4,Afternoon,78.66666666666667
3041,2023-09-05,77,25,94.36,1.0878579405336426,12,0,0,Afternoon,94.36
3041,2023-09-06,77,18,96.5,0.802353873606835,9,0,-7,Morning,96.5
3041,2023-09-07,77,21,79.71428571428571,0.8234151587531218,17,0,-4,Afternoon,79.71428571428571
3041,2023-09-08,77,18,88.16666666666667,2.727179665421458,13,0,-7,Afternoon,88.16666666666667
3041,2023-09-09,77,21,97.76190476190476,1.1567149043914478,17,0,-4,Afternoon,97.76190476190476
3041,2023-09-10,77,16,88.75,1.6598325368458307,14,0,-9,Afternoon,88.75
3041,2023-09-11,77,19,99.15789473684211,1.8080786481789077,13,0,-6,Afternoon,99.15789473684211
3041,2023-09-12,77,12,131.0,2.6524961360342685,10,0,-13,Morning,131.0
3041,2023-09-13,77,14,102.28571428571429,1.9006997674273307,13,0,-11,Afternoon,102.28571428571429
3041,2023-09-14,77,21,123.04761904761905,1.592541694825645,14,0,-4,Afternoon,123.04761904761905
3041,2023-09-15,77,19,125.6842105263158,1.3837781822800308,10,0,-6,Morning,125.6842105263158
3041,2023-09-16,77,23,56.608695652173914,1.3023171584233504,10,0,-2,Morning,56.608695652173914
3041,2023-09-17,77,13,88.84615384615384,1.924324042206469,13,0,-12,Afternoon,88.84615384615384
3041,2023-09-18,77,12,99.5,1.8863199299599707,13,0,-13,Afternoon,99.5
3041,2023-09-19,77,26,78.15384615384616,1.2353805123830752,9,1,1,Morning,78.15384615384616
3041,2023-09-20,77,20,87.6,1.8134254402686696,16,0,-5,Afternoon,87.6
3041,2023-09-21,77,16,149.5625,1.2237170398745862,10,0,-9,Morning,149.5625
3041,2023-09-22,77,19,112.6842105263158,1.1455101881138183,13,0,-6,Afternoon,112.6842105263158
3041,2023-09-23,77,16,90.6875,1.913085437392321,9,0,-9,Morning,90.6875
3041,2023-09-24,77,13,171.69230769230768,2.124854421405544,9,0,-12,Morning,171.69230769230768
3041,2023-09-25,77,13,87.23076923076923,1.845682722773507,13,0,-12,Afternoon,87.23076923076923
3041,2023-09-26,77,13,94.6923076923077,1.8176808901440953,10,0,-12,Morning,94.6923076923077
3041,2023-09-27,77,21,91.71428571428571,1.951126937958647,16,0,-4,Afternoon,91.71428571428571
3041,2023-09-28,77,20,75.85,1.3737576402838,13,0,-5,Afternoon,75.85
3041,2023-09-29,77,18,130.72222222222223,0.9795876450932242,12,0,-7,Afternoon,130.72222222222223
3041,2023-10-06,77,11,133.0,1.8807596541742624,9,0,-14,Morning,133.0
3041,2023-10-07,77,19,97.57894736842105,1.4375343549853783,11,0,-6,Morning,97.57894736842105
3041,2023-10-08,77,20,82.2,1.3387007811935008,16,0,-5,Afternoon,82.2
3041,2023-10-09,77,18,112.0,2.532374525205922,9,0,-7,Morning,112.0
3041,2023-10-10,77,16,141.125,2.6829079982009425,9,0,-9,Morning,141.125
3041,2023-10-11,77,19,76.0,1.3526976596285811,13,0,-6,Afternoon,76.0
3041,2023-10-12,77,21,70.80952380952381,1.929193652426969,18,0,-4,Evening,70.80952380952381
3041,2023-10-13,77,28,79.07142857142857,2.0439856002690506,17,1,3,Afternoon,79.07142857142857
3041,2023-10-14,77,23,56.73913043478261,1.2765115698786196,16,0,-2,Afternoon,56.73913043478261
3041,2023-10-15,77,19,71.21052631578948,0.9080403562511211,16,0,-6,Afternoon,71.21052631578948
3041,2023-10-16,77,18,87.77777777777777,1.5836725159904796,16,0,-7,Afternoon,87.77777777777777
3041,2023-10-17,77,18,53.22222222222222,0.7601952277984613,9,0,-7,Morning,53.22222222222222
3041,2023-10-18,77,21,115.0952380952381,1.7159794332088931,9,0,-4,Morning,115.0952380952381
3041,2023-10-19,77,19,65.10526315789474,1.624314380825383,13,0,-6,Afternoon,65.10526315789474
3041,2023-10-20,77,26,65.26923076923077,1.4735490167565017,16,1,1,Afternoon,65.26923076923077
3041,2023-10-21,77,18,52.611111111111114,1.6605594978097746,14,0,-7,Afternoon,52.611111111111114
3041,2023-10-22,77,24,72.25,1.3883672417672186,9,0,-1,Morning,72.25
3041,2023-10-23,77,21,68.38095238095238,1.5332930353983243,16,0,-4,Afternoon,68.38095238095238
3041,2023-10-24,77,11,84.0,2.2202856403363573,9,0,-14,Morning,84.0
3041,2023-10-25,77,17,90.17647058823529,2.1880449156169384,9,0,-8,Morning,90.17647058823529
3041,2023-10-26,77,17,77.05882352941177,2.0309587978043124,12,0,-8,Afternoon,77.05882352941177
3041,2023-10-27,77,16,80.9375,2.3561429786480153,9,0,-9,Morning,80.9375
3041,2023-10-28,77,20,65.0,1.799946203555471,16,0,-5,Afternoon,65.0
3041,2023-10-29,77,14,120.14285714285714,1.922042720641763,9,0,-11,Morning,120.14285714285714
3041,2023-10-30,77,11,97.81818181818181,2.245093769688593,16,0,-14,Afternoon,97.81818181818181
3041,2023-10-31,77,11,79.0,2.2862479547969876,10,0,-14,Morning,79.0
3055,2023-08-27,71,10,338.6,1.59965454479421,13,0,-15,Afternoon,338.6
3055,2023-08-28,71,16,147.0625,1.4911776144897795,18,0,-9,Evening,147.0625
3055,2023-08-29,71,24,87.45833333333333,1.7403973917094884,17,0,-1,Afternoon,87.45833333333333
3055,2023-09-01,71,19,110.0,1.7515197252915722,8,0,-6,Morning,110.0
3055,2023-09-02,71,10,80.2,2.0136768470724578,13,0,-15,Afternoon,80.2
3055,2023-09-03,71,26,148.46153846153845,1.9695712974543815,12,1,1,Afternoon,148.46153846153845
3055,2023-09-05,71,7,99.71428571428571,1.6121450016430943,13,0,-18,Afternoon,99.71428571428571
3055,2023-09-10,71,21,96.66666666666667,1.7955561219363763,17,0,-4,Afternoon,96.66666666666667
3055,2023-09-11,71,16,82.875,1.6717810357953455,13,0,-9,Afternoon,82.875
3055,2023-09-20,71,4,65.5,2.499237448690956,14,0,-21,Afternoon,65.5
3055,2023-10-08,71,3,34.333333333333336,1.876425883310927,20,0,-22,Evening,34.333333333333336
3068,2023-10-05,87,12,109.5,2.057733495884545,8,0,-13,Morning,109.5
3068,2023-10-06,87,7,96.85714285714286,2.1061257736765318,8,0,-18,Morning,96.85714285714286
3068,2023-10-07,87,14,91.71428571428571,1.7004683968036043,8,0,-11,Morning,91.71428571428571
3068,2023-10-09,87,10,76.2,1.366825628858869,18,0,-15,Evening,76.2
3068,2023-10-10,87,17,78.47058823529412,1.3944762748501762,9,0,-8,Morning,78.47058823529412
3068,2023-10-11,87,15,89.26666666666667,1.827155781767535,9,0,-10,Morning,89.26666666666667
3068,2023-10-12,87,29,71.79310344827586,1.5719162967468832,9,1,4,Morning,71.79310344827586
3068,2023-10-13,87,20,66.8,1.982064515702697,15,0,-5,Afternoon,66.8
3068,2023-10-14,87,25,61.08,1.3398975858964979,17,0,0,Afternoon,61.08
3068,2023-10-15,87,27,73.55555555555556,1.6904792922439276,11,1,2,Morning,73.55555555555556
3068,2023-10-16,87,13,68.07692307692308,1.5069691776076282,11,0,-12,Morning,68.07692307692308
3068,2023-10-18,87,36,68.91666666666667,1.5655979295610931,13,1,11,Afternoon,68.91666666666667
3068,2023-10-19,87,5,49.6,1.3494073330543537,9,0,-20,Morning,49.6
3068,2023-10-20,87,9,61.888888888888886,1.3707540071890407,9,0,-16,Morning,61.888888888888886
3068,2023-10-21,87,7,92.14285714285714,1.3408178566550664,9,0,-18,Morning,92.14285714285714
3068,2023-10-22,87,13,127.84615384615384,1.3602239469377944,9,0,-12,Morning,127.84615384615384
3068,2023-10-23,87,10,68.4,1.362343426486215,8,0,-15,Morning,68.4
3068,2023-10-24,87,11,50.63636363636363,1.370692356283145,8,0,-14,Morning,50.63636363636363
3068,2023-10-25,87,10,42.8,1.3441914522404637,10,0,-15,Morning,42.8
3068,2023-10-26,87,18,81.72222222222223,1.3881919434944021,11,0,-7,Morning,81.72222222222223
3068,2023-10-27,87,26,53.53846153846154,1.3980625854602542,9,1,1,Morning,53.53846153846154
3068,2023-10-28,87,6,45.5,1.3366740361869958,8,0,-19,Morning,45.5
3068,2023-10-29,87,3,23.0,0.4839680135944649,15,0,-22,Afternoon,23.0
3068,2023-10-30,87,14,76.57142857142857,1.3744408157853498,9,0,-11,Morning,76.57142857142857
3068,2023-10-31,87,10,59.3,1.3793450691393698,8,0,-15,Morning,59.3
3069,2023-06-18,71,1,122.0,2.391493867010546,9,0,-24,Morning,122.0
3071,2023-05-14,25,1,353.0,0.7334607502783604,15,0,-24,Afternoon,353.0
3071,2023-05-15,25,1,407.0,0.7194281594519716,11,0,-24,Morning,407.0
3071,2023-05-16,25,2,419.5,0.6028677341320766,10,0,-23,Morning,419.5
3071,2023-05-18,25,2,192.5,1.3777477971148415,10,0,-23,Morning,192.5
3071,2023-05-19,25,1,475.0,1.0983303865992367,12,0,-24,Afternoon,451.02999999999884
